condFile,condFileIm,cueFile,cueFileIm,recogFile,recogFileIm,cues,word,CORRanswer,trialtype,valArous,block,corrAnsw,words,images,trialType,ValArous,Panas_routine.thisRepN,Panas_routine.thisTrialN,Panas_routine.thisN,Panas_routine.thisIndex,skip_routine.thisRepN,skip_routine.thisTrialN,skip_routine.thisN,skip_routine.thisIndex,Group.thisRepN,Group.thisTrialN,Group.thisN,Group.thisIndex,loop_cues.thisRepN,loop_cues.thisTrialN,loop_cues.thisN,loop_cues.thisIndex,loop_cues2.thisRepN,loop_cues2.thisTrialN,loop_cues2.thisN,loop_cues2.thisIndex,instruction_wordfirst.thisRepN,instruction_wordfirst.thisTrialN,instruction_wordfirst.thisN,instruction_wordfirst.thisIndex,instruction_image_first.thisRepN,instruction_image_first.thisTrialN,instruction_image_first.thisN,instruction_image_first.thisIndex,PM_task_loop.thisRepN,PM_task_loop.thisTrialN,PM_task_loop.thisN,PM_task_loop.thisIndex,recog_task_loop.thisRepN,recog_task_loop.thisTrialN,recog_task_loop.thisN,recog_task_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,finalLoop.thisRepN,finalLoop.thisTrialN,finalLoop.thisN,finalLoop.thisIndex,SAMratings.thisRepN,SAMratings.thisTrialN,SAMratings.thisN,SAMratings.thisIndex,key_resp_PM.keys,key_resp_PM.rt,key_resp_PM.rtFirst,key_resp_PM.corr,key_resp_PM.lenient,key_resp_18.keys,key_resp_18.corr,key_resp_18.rt,slider_valence.response,slider_valence.rt,slider_arousal.response,slider_arousal.rt,key_resp_23.keys,key_resp_23.corr,key_resp_23.rt,participant,Group,session,date,expName,psychopyVersion,frameRate,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stool,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['l'],[0.3518433215795085],0.3518433215795085,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stiff,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['l'],[0.4023852637037635],0.4023852637037635,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stool,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,['d'],[0.3524742622394115],0.3524742622394115,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,dollar,h,11,PosH2,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,"['l', 'h']","[0.41941553342621773, 1.1888790286611766]",0.41941553342621773,0,1,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,dump,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,['l'],[0.5530939177842811],0.5530939177842811,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,kindness,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,['l'],[0.45339502522256225],0.45339502522256225,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,easy,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,['l'],[0.5022247071610764],0.5022247071610764,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,kindness,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,['d'],[0.3025037575280294],0.3025037575280294,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,subdued,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,['l'],[0.4184686094522476],0.4184686094522476,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,spray,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,['l'],[0.6539941624505445],0.6539941624505445,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,subdued,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,['d'],[0.7036014916375279],0.7036014916375279,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stagnant,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,['l'],[0.43617906409781426],0.43617906409781426,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,trunk,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,['l'],[0.4526779073057696],0.4526779073057696,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,timid,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,['l'],[0.45262661133892834],0.45262661133892834,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,impair,h,10,NegL2,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,['l'],[0.4026991951977834],0.4026991951977834,0,0,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,timid,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,['d'],[0.5370536607224494],0.5370536607224494,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,handicap,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,['l'],[0.41909236868377775],0.41909236868377775,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,utensil,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,['l'],[0.4194914515828714],0.4194914515828714,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,thermometer,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,['l'],[0.4346904542762786],0.4346904542762786,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,utensil,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,"['l', 'd']","[0.4521936731180176, 0.8869231124408543]",0.4521936731180176,0,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,fatigued,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,['l'],[0.5193668022984639],0.5193668022984639,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,desire,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,['l'],[0.5699241332476959],0.5699241332476959,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,discomfort,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,['l'],[1.0702580701326951],1.0702580701326951,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,desire,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,['d'],[0.5537884655641392],0.5537884655641392,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,table,h,9,NeuL2,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,['h'],[1.2883840223075822],1.2883840223075822,1,1,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,bath,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,['l'],[0.7035542994271964],0.7035542994271964,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,crucify,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,['l'],[0.4351695589721203],0.4351695589721203,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stomach,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,['l'],[0.4864060488762334],0.4864060488762334,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,crucify,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,['d'],[0.38644041714724153],0.38644041714724153,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,accident,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,['l'],[0.5199228508863598],0.5199228508863598,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,bird,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,['l'],[0.4358169144252315],0.4358169144252315,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,couple,python,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,['l'],[0.4185178534826264],0.4185178534826264,0,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stiff,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,['l'],[0.7197853776160628],0.7197853776160628,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,couple,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,['d'],[0.5865943051176146],0.5865943051176146,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,abuse,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,['l'],[0.45194437471218407],0.45194437471218407,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,cozy,h,8,PosL2,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,"['l', 'h']","[0.41731650137808174, 1.1698441114276648]",0.41731650137808174,0,1,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,earth,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,['l'],[0.42103238322306424],0.42103238322306424,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,tower,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,['l'],[0.3691864968277514],0.3691864968277514,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,earth,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,['d'],[0.5856699513969943],0.5856699513969943,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,accident,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,['l'],[0.36903466074727476],0.36903466074727476,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,overwhelmed,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,['l'],[0.45033470646012574],0.45033470646012574,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,thermometer,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,['l'],[0.40092640568036586],0.40092640568036586,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,overwhelmed,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,['d'],[0.436283707851544],0.436283707851544,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,weary,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,['l'],[0.45319599693175405],0.45319599693175405,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,python,h,12,NeuH2,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,"['l', 'h']","[0.40244066331069916, 1.4395215109689161]",0.40244066331069916,0,1,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,chaos,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,['l'],[0.5029726028442383],0.5029726028442383,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,handicap,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,['l'],[0.3525009361328557],0.3525009361328557,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,chaos,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,['d'],[0.38426854473073035],0.38426854473073035,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,trunk,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,['l'],[0.335659435717389],0.335659435717389,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,spray,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,['l'],[0.38487794110551476],0.38487794110551476,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,crash,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,['l'],[0.31926523614674807],0.31926523614674807,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,dignified,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,['l'],[0.41830446221865714],0.41830446221865714,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,crash,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,['d'],[0.3355117031605914],0.3355117031605914,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,divorce,h,13,NegH2,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,['l'],[0.4693911678623408],0.4693911678623408,0,0,,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,bed,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,['l'],[0.45279383624438196],0.45279383624438196,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,easy,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,['l'],[0.48621522763278335],0.48621522763278335,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,bed,d,1,Hit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,['d'],[0.26865968701895326],0.26865968701895326,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,disaster,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,['l'],[0.485872570425272],0.485872570425272,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
PM_list_2.xlsx,PM_images_list_2.xlsx,cue words2.xlsx,cue images2.xlsx,recog_task2.xlsx,recog_task_images2.xlsx,,stomach,l,0,NoHit,2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,['l'],[0.41858659009449184],0.41858659009449184,1,[],,,,,,,,,,,123,A,2,2019_Jun_30_2049,PM,3.0.6,59.7872222955992,
